Ticker,Date,Year,Title,Sentiment,Source
BCM,2025-01-09,2025,Điểm danh 9 cổ phiếu thường tăng mạnh trong quý 1 hàng năm,positive,vneconomy.vn
BCM,2025-01-08,2025,"Đảo chiều thành công, thanh khoản thấp kỷ lục",positive,vneconomy.vn
BCM,2025-01-07,2025,"Cổ phiếu lớn giữ nhịp thành công, BID có phiên giao dịch kỷ lục",positive,vneconomy.vn
BCM,2025-01-06,2025,"Chuẩn bị thoái vốn Nhà nước, Becamex IDC (BCM) duyệt hồ sơ đấu giá 300 triệu cổ phiếu",negative,tapchicongthuong.vn
BCM,2025-01-02,2025,"Dòng tiền “phản công”, cổ phiếu phục hồi diện rộng",positive,vneconomy.vn
BCM,2024-12-31,2024,"BCM: Nghị quyết HĐQT về việc thông qua chủ trương thực hiện ký kết các hợp đồng, giao dịch với người có liên quan năm 2025",neutral,www.hsx.vn
BCM,2024-12-31,2024,"Công bố thông tin sai lệch đối với trái phiếu, BCM bị phạt tiền và buộc phải khắc phục hậu quả",neutral,vneconomy.vn
BCM,2024-12-31,2024,BCM: Nghị quyết HĐQT về việc thông qua điều chỉnh bổ sung phương án chào bán thêm cổ phiếu ra công chúng để tăng vốn điều lệ,negative,www.hsx.vn
BCM,2024-12-31,2024,BCM: Nghị quyết HĐQT về việc thông qua bộ hồ sơ đăng ký chào bán thêm cổ phiếu ra công chúng để tăng vốn điều lệ,neutral,www.hsx.vn
BCM,2024-12-16,2024,Becamex IDC (BCM) khởi công Giai đoạn 2 KCN Becamex Bình Phước quy mô 20.000 tỷ đồng,neutral,tapchicongthuong.vn
BCM,2024-12-11,2024,BCM: Nghị quyết HĐQT về việc bổ nhiệm Phó Tổng Giám đốc,negative,www.hsx.vn
BCM,2024-12-11,2024,BCM: Thông báo thay đổi nhân sự - Bổ nhiệm Phó Tổng Giám đốc,negative,www.hsx.vn
BCM,2024-12-11,2024,Công ty con Becamex IDC (BCM) chuẩn bị khởi công dự án gần 1.500 tỷ đồng,neutral,tapchicongthuong.vn
BCM,2024-12-10,2024,Liên doanh quản lý 1.000 ha đất công nghiệp của Becamex IDC (BCM) sẽ sớm IPO,positive,tapchicongthuong.vn
BCM,2024-12-09,2024,BCM: Bổ sung thông tin kết quả phát hành Trái phiếu BCMH2428006,neutral,www.hsx.vn
BCM,2024-12-06,2024,BCM: Kết quả phát hành trái phiếu riêng lẻ BCMH2428006,neutral,www.hsx.vn
BCM,2024-12-04,2024,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh thay đổi lần thứ 3 - Xí nghiệp xây dựng,neutral,www.hsx.vn
BCM,2024-11-29,2024,BCM: Biên bản kiểm phiếu và Nghị quyết ĐHĐCĐ về việc lấy ý kiến bằng văn bản năm 2024,neutral,www.hsx.vn
BCM,2024-11-29,2024,BCM: Thông báo thay đổi nhân sự,neutral,www.hsx.vn
BCM,2024-11-28,2024,Bộ trưởng Nguyễn Hồng Diên tham dự Diễn đàn doanh nghiệp Việt Nam - Canada,neutral,tapchicongthuong.vn
BCM,2024-11-22,2024,BCM: Quyết định của HĐQT về việc chuyển đổi tên và cơ cấu tổ chức hoạt động Chi nhánh - Xí nghiệp Xây dựng Giao thông Becamex,neutral,www.hsx.vn
BCM,2024-11-15,2024,Becamex IDC muốn huy động thêm 1.080 tỷ đồng trái phiếu để tái cơ cấu nợ,neutral,vneconomy.vn
BCM,2024-11-15,2024,BCM: Nghị quyết HĐQT về việc phát hành trái phiếu riêng lẻ năm 2024 với tổng mệnh giá 1.080 tỷ đồng,neutral,www.hsx.vn
BCM,2024-11-14,2024,"Becamex IDC (BCM) chốt đấu giá 300 triệu cổ phiếu, ước thu về ít nhất 15.000 tỷ đồng",neutral,tapchicongthuong.vn
BCM,2024-11-13,2024,BCM: Nghị quyết HĐQT về việc triển khai phương án chào bán thêm cổ phiếu ra công chúng để tăng vốn điều lệ,positive,www.hsx.vn
BCM,2024-11-11,2024,BCM: Thông báo tài liệu lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
BCM,2024-11-08,2024,BCM: CBTT ứng viên BKS nhiệm kỳ 2023-2028,neutral,www.hsx.vn
BCM,2024-11-06,2024,BCM: Thông báo thay đổi nhân sự - Giám đốc Phòng Quản lý Tài chính,negative,www.hsx.vn
BCM,2024-10-26,2024,"Becamex IDC (BCM) và liên doanh VSIP muốn đầu tư khu đô thi, khu công nghiệp tại Phú Yên",positive,tapchicongthuong.vn
BCM,2024-10-21,2024,BCM: Thông báo ngày ĐKCC để thực hiện quyền chi trả cổ tức năm 2023 bằng tiền và lấy ý kiến cổ đông bằng văn bản,negative,www.hsx.vn
BCM,2024-10-16,2024,Bình Phước thông qua điều chỉnh quy hoạch dự án 20.000 tỷ đồng của Becamex IDC (BCM),negative,tapchicongthuong.vn
BCM,2024-10-15,2024,BCM: Thông báo ngày ĐKCC để thực hiện quyền chi trả cổ tức năm 2023 và lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
BCM,2024-10-15,2024,BCM: Nghị quyết HĐQT về việc chốt danh sách cổ đông để thực hiện quyền chi trả cổ tức 2023,neutral,www.hsx.vn
BCM,2024-10-15,2024,"Áp lực nợ tăng, Becamex IDC (BCM) vẫn liên tục phát hành trái phiếu",positive,tapchicongthuong.vn
BCM,2024-10-12,2024,Becamex IDC (BCM) muốn rút bớt tài sản bảo đảm lô trái phiếu mệnh giá 800 tỷ đồng,negative,tapchicongthuong.vn
BCM,2024-10-11,2024,BCM: Kết quả phát hành trái phiếu vào ngày 09/10/2024,neutral,www.hsx.vn
BCM,2024-10-10,2024,BCM: Nghị quyết HĐQT về việc rút bớt tài sản đảm bảo và lấy ý kiến người sở hữu trái phiếu BCMH2427001,negative,www.hsx.vn
BCM,2024-10-10,2024,BCM: Thông báo đơn từ nhiệm của Thành viên Ban kiểm soát,neutral,www.hsx.vn
BCM,2024-10-08,2024,"Lãi ròng quý 3 của Đô thị Kinh Bắc (KBC) có thể tăng gấp 30 lần, Becamex IDC (BCM) gấp 3 lần",positive,tapchicongthuong.vn
BCM,2024-09-23,2024,Becamex IDC (BCM) sắp khởi công KCN quy mô 700 ha và khu phức hợp thương mại lớn nhất Việt Nam,neutral,tapchicongthuong.vn
BCM,2024-09-19,2024,BCM: Nghị quyết HĐQT về việc làm rõ đối tượng chào bán trong phương án phát hành Trái phiếu BCMH2328001,neutral,www.hsx.vn
BCM,2024-09-14,2024,"Kỳ vọng kết quả kinh doanh dần khởi sắc, Becamex IJC chốt chia cổ tức tiền mặt 7%",positive,tapchicongthuong.vn
BCM,2024-09-11,2024,"Áp lực đáo hạn trái phiếu gia tăng trong tháng 9, từ nay tới cuối năm còn hơn 100.000 tỷ đồng",positive,vneconomy.vn
BCM,2024-09-09,2024,BCM: Nghị quyết HĐQT về việc góp vốn mua cổ phần của CTCP Phát triển Hạ tầng Kỹ thuật Becamex - Bình Phước,positive,www.hsx.vn
BCM,2024-09-04,2024,"Tháng 8/2024, BCM đã phát hành thành công 1.800 tỷ trái phiếu riêng lẻ",positive,vneconomy.vn
BCM,2024-08-30,2024,Điều gì khiến Becamex IDC (BCM) cấp tập huy động hàng ngàn tỷ trái phiếu?,neutral,tapchicongthuong.vn
BCM,2024-08-29,2024,BCM: Kết quả phát hành trái phiếu riêng lẻ ngày 14/08/2024,neutral,www.hsx.vn
BCM,2024-08-22,2024,BCM: Kết quả phát hành trái phiếu riêng lẻ ngày 14/08/2024,neutral,www.hsx.vn
BCM,2024-08-19,2024,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh thay đổi lần 6,neutral,www.hsx.vn
BCM,2024-08-16,2024,"Lãi tăng 1148% so với cùng kỳ, BCM vừa huy động thêm được 200 tỷ đồng trái phiếu riêng lẻ",positive,vneconomy.vn
BCM,2024-08-15,2024,BCM: Kết quả phát hành trái phiếu riêng lẻ ngày 08/08/2024,neutral,www.hsx.vn
BCM,2024-08-15,2024,Becamex IDC (BCM) - Sự trở lại của “ông vua” khu công nghiệp,positive,tapchicongthuong.vn
BCM,2024-08-12,2024,BCM: CBTT Nghị quyết HĐQT về việc góp tăng VĐL cho CTCP Becamex Bình Định,positive,www.hsx.vn
BCM,2024-08-11,2024,Chứng khoán VNDirect: Vùng hỗ trợ 1.200 điểm là cơ hội để gia tăng tỷ trọng,positive,tapchicongthuong.vn
BCM,2024-08-07,2024,BCM: Thông báo ký hợp đồng kiểm toán BCTC 2024,neutral,www.hsx.vn
BCM,2024-08-04,2024,"Thắng lớn hoạt động liên doanh, liên kết, Becamex IDC (BCM) báo lãi tăng gấp 12 lần",positive,tapchicongthuong.vn
BCM,2024-07-28,2024,"Chứng khoán VNDirect: VN-INDEX có thể xây nền, tích lũy trở lại trong vùng 1.230-1.260 điểm",positive,tapchicongthuong.vn
BCM,2024-07-19,2024,BCM: Giấy xác nhận thay đổi nội dung đăng ký doanh nghiệp,neutral,www.hsx.vn
BCM,2024-07-11,2024,"Becamex IJC: Hưởng lợi từ siết “phân lô, bán nền”, mở bán loạt dự án lớn trong quý 3",negative,tapchicongthuong.vn
BCM,2024-07-08,2024,"BCM: Nghị quyết HĐQT về việc sửa đổi, bổ sung điều lệ công ty",neutral,www.hsx.vn
BCM,2024-07-02,2024,Becamex IDC (BCM): Phương án đấu giá 300 triệu cổ phiếu đã được Thủ tướng phê duyệt,neutral,tapchicongthuong.vn
BCM,2024-06-28,2024,BCM: CBTT Nghị quyết HĐQT về việc phát hành trái phiếu riêng lẻ,neutral,www.hsx.vn
BCM,2024-06-28,2024,BCM: CBTT Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
BCM,2024-06-27,2024,"BCM: Tài liệu họp ĐHĐCĐ thường niên năm 2024 (cập nhật, bổ sung)",neutral,www.hsx.vn
BCM,2024-06-25,2024,Các “ông lớn” bất động sản đua nhau làm nhà ở vừa túi tiền,negative,tapchicongthuong.vn
BCM,2024-06-21,2024,BCM: Thông báo kết quả phát hành trái phiếu BCMH2427001,neutral,www.hsx.vn
BCM,2024-06-20,2024,Sẽ giảm 30% vốn nhà nước nắm giữ tại BCM đến năm 2025,negative,vneconomy.vn
BCM,2024-06-12,2024,BCM: Nghị quyết HĐQT về việc thông qua phương án mua lại trái phiếu trước hạn và phê duyệt phương án phát hành trái phiếu riêng lẻ năm 2024,positive,www.hsx.vn
BCM,2024-06-06,2024,BCM: Giấy xác nhận thay đổi nội dung đăng ký doanh nghiệp,neutral,www.hsx.vn
BCM,2024-06-06,2024,"Cổ đông nhà nước vừa lên kế hoạch thoái vốn, Becamex IDC (BCM) muốn giảm mạnh room ngoại",negative,tapchicongthuong.vn
BCM,2024-06-04,2024,BCM: CBTT Tài liệu họp ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
BCM,2024-05-21,2024,Cổ đông Nhà nước sẽ thoái hơn 30% vốn tại Becamex IDC (BCM),neutral,tapchicongthuong.vn
BCM,2024-05-09,2024,BCM: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2024,negative,www.hsx.vn
BCM,2024-05-03,2024,BCM: Nghị quyết HĐQT về việc chốt danh sách cổ đông để tổ chức ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
BCM,2024-04-30,2024,"Becamex IDC lãi quý 1/2024 tăng 60%, còn hơn 600 ha đất sẵn sàng cho thuê",positive,tapchicongthuong.vn
BCM,2024-04-23,2024,"Becamex IJC: Lãi ròng quý 1/2024 “lao dốc” 63%, giảm mức chia cổ tức",neutral,tapchicongthuong.vn
BCM,2024-04-19,2024,BCM: Công bố Báo cáo thường niên 2023,neutral,www.hsx.vn
BCM,2024-04-17,2024,BCM: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức họp ĐHĐCĐ thường niên 2024,neutral,www.hsx.vn
BCM,2024-04-08,2024,BCM: Nghị quyết và Biên bản kiểm phiếu ĐHĐCĐ lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
BCM,2024-03-26,2024,VSIP - “Con gà đẻ trứng vàng” cho Becamex IDC (BCM),neutral,tapchicongthuong.vn
BCM,2024-03-04,2024,BCM: Nghị quyết HĐQT về việc thực hiện quyền mua cổ phiếu phát hành thêm,neutral,www.hsx.vn
BCM,2024-03-04,2024,Becamex IDC (BCM) đặt mục tiêu nâng tổng giá trị vốn hoá lên 5 tỷ USD,positive,tapchicongthuong.vn
BCM,2024-03-01,2024,BCM: Tài liệu lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
BCM,2024-02-07,2024,BCM: Thông báo về việc hủy ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,negative,www.hsx.vn
BCM,2024-02-07,2024,BCM: Thông báo về ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,negative,www.hsx.vn
BCM,2024-02-02,2024,BCM: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
BCM,2024-02-02,2024,BCM: Nghị quyết HĐQT về việc chốt danh sách cổ đông để thực hiện quyền lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
BCM,2024-01-30,2024,Blog chứng khoán: Tiền xoay sang cổ phiếu vừa và nhỏ,neutral,vneconomy.vn
BCM,2024-01-30,2024,BCM phát hành thành công lô trái phiếu 1.300 tỷ đồng,neutral,vneconomy.vn
BCM,2024-01-29,2024,BCM: Báo cáo tình hình quản trị Công ty năm 2023,neutral,www.hsx.vn
BCM,2024-01-26,2024,BCM: Kết quả phát hành trái phiếu ngày 29/12/2023,neutral,www.hsx.vn
BCM,2024-01-03,2024,"BCM: Nghị quyết HĐQT về việc phê duyệt mức giá trị của các hợp đồng, giao dịch với các công ty thành viên",positive,www.hsx.vn
IDC,2025-07-23,2025,HUD lên kế hoạch thoái vốn tại công ty con,negative,vneconomy.vn
IDC,2025-06-10,2025,Tổng Công ty IDICO (IDC): Kỳ vọng cho thuê đất công nghiệp tăng tốc từ quý 2/2025,positive,tapchicongthuong.vn
IDC,2025-05-27,2025,Tổng Công ty IDICO (IDC): Lợi thế chiến lược từ quỹ đất lớn và tệp khách hàng đa dạng,positive,tapchicongthuong.vn
IDC,2025-04-11,2025,"Tổng Công ty IDICO (IDC): Muốn chi gần 7.000 tỷ đồng cho đầu tư, phát triển loạt KCN mới",neutral,tapchicongthuong.vn
IDC,2025-03-27,2025,"Lãi kỷ lục, Tổng Công ty IDICO (IDC) chia tiếp cổ tức tiền mặt tỷ lệ 15%",positive,tapchicongthuong.vn
IDC,2025-03-20,2025,Áp lực trả nợ trái phiếu giảm mạnh trong tháng 4,negative,vneconomy.vn
IDC,2025-03-05,2025,IDC: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2025,neutral,hnx.vn
IDC,2025-02-28,2025,Tập đoàn GELEX (GEX) trở thành công ty mẹ KCN Dầu khí Long Sơn (PXL),positive,tapchicongthuong.vn
IDC,2025-01-09,2025,VN-Index khả năng cao vận động trong biên 1.240 – 1.250 với thanh khoản thấp vào thời điểm cận Tết,negative,vneconomy.vn
IDC,2025-01-06,2025,Khu công nghiệp 3.550 tỷ đồng của Tổng Công ty IDICO (IDC) chính thức được phê duyệt,neutral,tapchicongthuong.vn
IDC,2024-12-23,2024,"Đang đàm phán với nhiều khách lớn, mảng KCN của Tổng Công ty IDICO (IDC) kỳ vọng “bùng nổ”",positive,tapchicongthuong.vn
IDC,2024-12-17,2024,Tổng Công ty IDICO (IDC) góp hơn 500 tỷ đồng lập công ty con tại Ninh Bình,neutral,tapchicongthuong.vn
IDC,2024-11-29,2024,"Vốn FDI vào mạnh, Tổng Công ty IDICO (IDC) xúc tiến mở rộng thêm 1.850 ha đất công nghiệp",positive,tapchicongthuong.vn
IDC,2024-11-25,2024,"Còn 70 ha đất chưa hạch toán, lãi năm nay của Tổng Công ty IDICO (IDC) ước tăng 57%",positive,tapchicongthuong.vn
IDC,2024-11-14,2024,"Vốn FDI vẫn sẽ vào mạnh, cổ phiếu bất động sản khu công nghiệp hưởng lợi",neutral,vneconomy.vn
IDC,2024-11-08,2024,"Dragon Capital chốt lời cổ phiếu IDC, hạ sở hữu tại Tổng Công ty IDICO về dưới 7%",negative,tapchicongthuong.vn
IDC,2024-11-07,2024,"Tổng Công ty IDICO (IDC): Giá thuê đất có nơi tăng 26%, lượng backlog chưa ghi nhận lớn",positive,tapchicongthuong.vn
IDC,2024-10-31,2024,"Tổng Công ty IDICO (IDC) báo lãi quý 3 tăng gấp hơn 3 lần, gần cán đích kế hoạch cả năm",positive,tapchicongthuong.vn
IDC,2024-10-23,2024,Tổng Công ty IDICO (IDC) chuẩn bị triển khai khu công nghiệp quy mô gần 6.000 tỷ đồng,neutral,tapchicongthuong.vn
IDC,2024-10-13,2024,Lãi ròng năm nay của Tổng Công ty IDICO (IDC) dự báo tăng đột biến,positive,tapchicongthuong.vn
IDC,2024-10-05,2024,Tổng Công ty IDICO (IDC) đón 25 doanh nghiệp ngành ô tô Trung Quốc tìm hiểu cơ hội đầu tư,neutral,tapchicongthuong.vn
IDC,2024-10-01,2024,"Lợi nhuận doanh nghiệp bất động sản quý 3/2024: Nhóm khu công nghiệp tăng trưởng bằng lần, nhà ở tiếp tục giảm",neutral,vneconomy.vn
IDC,2024-09-18,2024,Tổng Công ty IDICO (IDC) được duyệt KCN Mỹ Xuân B1-CONAC mở rộng quy mô gần 2.000 tỷ đồng,positive,tapchicongthuong.vn
IDC,2024-09-05,2024,"Chịu sự cạnh tranh từ Indonesia, mảng khu công nghiệp của Tổng Công ty IDICO (IDC) gặp khó",neutral,tapchicongthuong.vn
IDC,2024-08-17,2024,"Chưa đầy 2 tháng, Dragon Capital gom thêm gần 3,3 triệu cổ phiếu IDC - Tổng Công ty IDICO",neutral,tapchicongthuong.vn
IDC,2024-08-13,2024,Nhóm quỹ Dragon Capital tiếp tục nâng sở hữu tại IDICO,negative,vneconomy.vn
IDC,2024-08-06,2024,"Định giá VN-Index đang rẻ, chuyên gia điểm danh 5 cổ phiếu tiềm năng trong tháng 8",neutral,vneconomy.vn
IDC,2024-08-01,2024,"Tổng Công ty IDICO (IDC): Hụt doanh thu cho thuê đất, lãi ròng quý 2 suy giảm",positive,tapchicongthuong.vn
IDC,2024-07-15,2024,Dragon Capital kỳ vọng gì khi trở thành cổ đông lớn của Tổng Công ty IDICO (IDC)?,positive,tapchicongthuong.vn
IDC,2024-07-11,2024,"Được phê duyệt dự án tại Tiền Giang, nhóm quỹ Dragon Capital quay lại làm cổ đông lớn của IDC",positive,vneconomy.vn
IDC,2024-06-27,2024,Tổng Công ty IDICO (IDC): Mảng khu công nghiệp có thể đem về 4.000 tỷ đồng trong 12 tháng tới,neutral,tapchicongthuong.vn
IDC,2024-06-10,2024,Tổng Công ty IDICO (IDC): Chuẩn bị chia cổ tức tiền mặt với tổng tỷ lệ lên tới 25%,negative,tapchicongthuong.vn
IDC,2024-06-05,2024,Khu công nghiệp quy mô 6.000 tỷ đồng của Tổng Công ty IDICO (IDC) được phê duyệt đầu tư,neutral,tapchicongthuong.vn
IDC,2024-05-27,2024,IDC: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt,negative,hnx.vn
IDC,2024-05-24,2024,"Chuẩn bị chia cổ tức khủng, lợi nhuận Tổng Công ty IDICO (IDC) kỳ vọng bứt tốc",positive,tapchicongthuong.vn
IDC,2024-05-22,2024,Doanh nghiệp khu công nghiệp nào hưởng lợi nhất từ dòng vốn FDI “thế hệ mới”?,neutral,tapchicongthuong.vn
IDC,2024-05-17,2024,Tổng Công ty IDICO (IDC): Diện tích cho thuê đất theo MOU cao nhất 10 năm trở lại đây,positive,tapchicongthuong.vn
IDC,2024-05-13,2024,"Tổng Công ty IDICO (IDC): Giá thuê đất khu công nghiệp tiếp tục tăng, có nơi tăng tới 14%",positive,tapchicongthuong.vn
IDC,2024-05-08,2024,"SSI Research: Mùa lợi nhuận đã qua, thị trường sẽ quay lại quan tâm lãi suất, lạm phát và kỳ họp Quốc hội",positive,vneconomy.vn
IDC,2024-05-08,2024,Mảng khu công nghiệp của Tổng Công ty IDICO (IDC) dự báo “bùng nổ” trong năm nay,positive,tapchicongthuong.vn
IDC,2024-04-29,2024,"Tổng Công ty IDICO (IDC): Đã nộp đủ hồ sơ niêm yết HoSE, sẽ cho thuê mới 145 ha đất năm nay",positive,tapchicongthuong.vn
IDC,2024-04-06,2024,Tổng Công ty IDICO (IDC): Sẽ triển khai Khu công nghiệp 470 ha trong năm nay,neutral,tapchicongthuong.vn
